script_id,imdb_id,title,year,gross (inflation-adjusted),link
779,tt0115759,Broken Arrow,1996,138,film_20100519/all_imsdb_05_19_10/Broken-Arrow.html
1933,tt0913425,Broken Embraces,2009,5,http://www.imsdb.com/Movie Scripts/Broken Embraces Script.html
5389,tt2381111,Brooklyn,2015,31,http://gointothestory.blcklst.com/wp-content/uploads/2015/12/Brooklyn.pdf
3970,tt1210042,Brooklyn's Finest,2009,31,http://www.joblo.com/scripts/Brooklyns Finest.PDF
3972,tt0765010,Brothers,2009,33,http://www.joblo.com/scripts/Brothers.pdf
781,tt0315327,Bruce Almighty,2003,350,film_20100519/all_imsdb_05_19_10/Bruce-Almighty.html
1939,tt0103893,Buffy the Vampire Slayer,1992,34,http://www.dailyscript.com/scripts/buffy_the_vampire_slayer.html
1940,tt0094812,Bull Durham,1988,107,http://www.imsdb.com/Movie Scripts/Bull Durham Script.html
6707,tt0109348,Bullets Over Broadway,1994,27,bullets over broadway.pdf
1943,tt1462758,Buried,2010,1,http://www.imsdb.com/Movie Scripts/Buried Script.html
1945,tt1126591,Burlesque,2010,43,http://www.imsdb.com/Movie Scripts/Burlesque Script.html
785,tt0887883,Burn After Reading,2008,73,film_20100519/all_imsdb_05_19_10/Burn-After-Reading.html
1948,tt0307879,Burning Annie,2004,,http://www.imsdb.com/Movie Scripts/Burning Annie Script.html
3980,tt0068327,Cabaret,1972,219,http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-Cabaret.pdf
7216,tt0961722,Cabin Fever 2: Spring Fever,2009,,CABIN FEVER (2002) by Eli Roth & Randy Pearlstein [2000.02] [2nd] [Scan].pdf
7206,tt0080487,Caddyshack,1980,128,Caddyshack.pdf
6527,tt3442006,Cake,2014,1,Cake by Patrick Tobin.pdf
3984,tt0040202,Call Northside 777,1948,,http://www.dailyscript.com/scripts/call_northside_777-1.pdf
8019,tt2234003,Calvary,2014,3,Calvary.pdf
1953,tt2387411,Candle to Water,2012,,http://www.imsdb.com/Movie Scripts/Candle to Water Script.html
8645,tt0103919,Candyman,1992,54,"Candyman (Bernard Rose) (Draft Revised - August 1991, Corrected).pdf"
7382,tt0101540,Cape Fear,1991,163,Cape Fear - 1990-08-31 - Draft.pdf
1955,tt0379725,Capote,2005,38,http://www.dailyscript.com/scripts/Capote.pdf
7179,tt0077294,Capricorn One,1978,,Capricorn_One.pdf
8500,tt0458339,Captain America: The First Avenger,2011,194,Captain America - The First Avenger [Digital].pdf
6040,tt1535109,Captain Phillips,2013,114,https://wikileaks.org/sony/docs/03_03/Mktrsch/Market%20Research/Scripts/Released/Captain%20Phillips%20%2820120315%29.pdf
6611,tt0101545,Career Opportunities,1991,23,Career Opportunities [John Hughes] [09.12.89] [Scan].pdf
7328,tt0106519,Carlito's Way,1993,77,CARLITO'S WAY (1993) by David Koepp [1992.10.05] [Scan].pdf
5390,tt2402927,Carol,2015,,http://gointothestory.blcklst.com/wp-content/uploads/2015/11/CAROL.pdf
7516,tt1939659,Carrie,2013,37,Carrie (2013) [10-31-2011].pdf
1957,tt1216475,Cars 2,2011,209,http://www.imsdb.com/Movie Scripts/Cars 2 Script.html
1962,tt0795351,Case 39,2009,15,http://www.imsdb.com/Movie Scripts/Case 39 Script.html
1963,tt0112641,Casino,1995,84,http://www.imsdb.com/Movie Scripts/Casino Script.html
789,tt0162222,Cast Away,2000,377,film_20100519/all_imsdb_05_19_10/Cast-Away.html
6443,tt0097027,Casualties of War,1989,40,Casualties Of War.pdf
1968,tt0264464,Catch Me If You Can,2002,245,http://www.imsdb.com/Movie Scripts/Catch Me If You Can Script.html
7463,tt0065528,Catch-22,1970,,Catch 22.pdf
790,tt0327554,Catwoman,2004,56,film_20100519/all_imsdb_05_19_10/Catwoman.html
1973,tt0173716,Cecil B. DeMented,2000,2,http://www.imsdb.com/Movie Scripts/Cecil B. Demented Script.html
1974,tt1477837,Cedar Rapids,2011,7,http://www.imsdb.com/Movie Scripts/Cedar Rapids Script.html
1975,tt1405365,Celeste & Jesse Forever,2012,3,http://www.imsdb.com/Movie Scripts/Celeste & Jesse Forever Script.html
793,tt0337921,Cellular,2004,44,film_20100519/all_imsdb_05_19_10/Cellular.html
8505,tt0115857,Chain Reaction,1996,40,Chain Reaction-Dead Drop 1995.pdf
795,tt0824747,Changeling,2008,43,film_20100519/all_imsdb_05_19_10/Changeling.html
1985,tt0402910,Chaos,2005,,http://www.imsdb.com/Movie Scripts/Chaos Script.html
8103,tt0103939,Chaplin,1992,19,Chaplin (Shooting Script).pdf
6213,tt0423977,Charlie Bartlett,2007,4,Charlie Bartlett (2007) [2005-5-4] [Scan] [BL'05].pdf
1989,tt0160127,Charlie's Angels,2000,201,http://www.imsdb.com/Movie Scripts/Charlie's Angels Script.html
1991,tt0118842,Chasing Amy,1997,22,http://www.imsdb.com/Movie Scripts/Chasing Amy Script.html
1993,tt0221069,Chasing Sleep,2000,,http://www.imsdb.com/Movie Scripts/Chasing Sleep Script.html
7820,tt2883512,Chef,2014,33,CHEF (2014) [2013-01-31] Jon Favreau.pdf
1995,tt0175526,Cherry Falls,2000,,http://www.imsdb.com/Movie Scripts/Cherry Falls Script.html
4008,tt0206634,Children of Men,2006,46,http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-Children_of_Men.htm
6538,tt0087050,Children of the Corn,1984,37,childrenofthecorn.pdf
4010,tt0163579,Chill Factor,1999,19,http://www.awesomefilm.com/script/chillfactor.html
1999,tt0071315,Chinatown,1974,,http://www.awesomefilm.com/script/chinatown.txt
4012,tt0241303,Chocolat,2000,115,http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-Chocolat.pdf
8287,tt0087054,Choose Me,1984,,CHOOSE ME (1984) by Alan Rudolph [Undated] [Scan].pdf
2002,tt2416048,Christ Complex,2012,,http://www.imsdb.com/Movie Scripts/Christ Complex Script.html
8189,tt0085333,Christine,1983,58,CHRISTINE (1983) by Bill Phillips [1983.02.16] [Scan].pdf
8011,tt0097958,Christmas Vacation,1989,156,Christmas Vacation.pdf
2003,tt1706593,Chronicle,2012,70,http://www.imsdb.com/Movie Scripts/Chronicle Script.html
2011,tt0095765,Cinema Paradiso,1988,,http://www.imsdb.com/Movie Scripts/Cinema Paradiso Script.html
7508,tt0450405,Cirque du Freak: The Vampire's Assistant,2009,16,CIRQUE DU FREAK - THE VAMPIRE'S ASSISSTANT (2009) (aka CIRQUE DU FREAK) by Brian Helgeland [Undated] [Scan].pdf
808,tt0033467,Citizen Kane,1941,,film_20100519/all_imsdb_05_19_10/Citizen-Kane.html
4015,tt0115907,City Hall,1996,39,http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-City_Hall.pdf
6742,tt0087062,City Heat,1984,99,City Heat (1984.04.06) [Scan].pdf
4016,tt1174730,City Island,2009,7,http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-City_Island.pdf
5847,tt0317248,City of God,2002,11,https://www.dropbox.com/sh/jpxh25l44yke4np/AADC5rbEDhq9LWa-h8DOHzDua/CITY%20OF%20GOD%20%282002%29%20AKA%20CIDADE%20DE%20DEUS%20Br%C3%A1ulio%20Mantovani%20%5BPortuguese%5D%5B1st%5D.pdf?dl=0
809,tt0103976,City of Joy,1992,30,film_20100519/all_imsdb_05_19_10/City-of-Joy.html
2019,tt0800320,Clash of the Titans,2010,179,http://www.imsdb.com/Movie Scripts/Clash of the Titans Script.html
7983,tt0109444,Clear and Present Danger,1994,253,Clear and Present Danger by Donald Stewart Nov 10 1992.pdf
2020,tt0109445,Clerks,1994,6,http://www.imsdb.com/Movie Scripts/Clerks Script.html
6038,tt0389860,Click,2006,181,https://wikileaks.org/sony/docs/03_03/Mktrsch/Market%20Research/Scripts/Released/CLICK%2005-09-05.pdf
2027,tt0106582,Cliffhanger,1993,176,http://www.dailyscript.com/scripts/cliffhanger_stallone.html
8786,tt1371111,Cloud Atlas,2012,29,http://indiegroundfilms.files.wordpress.com/2014/01/cloud-atlas.pdf
7984,tt0844471,Cloudy with a Chance of Meatballs,2009,145,CLOUDY WITH A CHANCE OF MEATBALLS (2009) by Phil Lord & Chris Miller [Undated] [Digital].pdf
6039,tt1985966,Cloudy with a Chance of Meatballs 2,2013,128,https://wikileaks.org/sony/docs/03_03/Mktrsch/Market%20Research/Scripts/Released/CLOUDY%202%20%2820120924%29.pdf
8192,tt1060277,Cloverfield,2008,96,CLOVERFIELD (2008) 2007.06.08 draft by Drew Goddard.pdf
5297,tt0088930,Clue,1985,7,http://www.awesomefilm.comscript/clue.html
2029,tt0112697,Clueless,1995,113,http://www.imsdb.com/Movie Scripts/Clueless Script.html
4030,tt0080549,Coal Miner's Daughter,1980,258,http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-Coal_Miner%27s_Daughter.pdf
813,tt0109450,Cobb,1994,2,film_20100519/all_imsdb_05_19_10/Cobb.html
811,tt0088936,Code of Silence,1985,,film_20100519/all_imsdb_05_19_10/Code-of-Silence.html
2033,tt0159365,Cold Mountain,2003,137,http://www.imsdb.com/Movie Scripts/Cold Mountain Script.html
2035,tt0369339,Collateral,2004,140,http://www.imsdb.com/Movie Scripts/Collateral Script.html
815,tt0233469,Collateral Damage,2002,59,film_20100519/all_imsdb_05_19_10/Collateral-Damage.html
2041,tt1657507,Colombiana,2011,40,http://www.imsdb.com/Movie Scripts/Colombiana Script.html
2042,tt0109456,Color of Night,1994,41,http://www.imsdb.com/Movie Scripts/Color of Night Script.html
5298,tt0099291,Come See the Paradise,1990,1,http://www.awesomefilm.comscript/seetheparadise.txt
7429,tt0094898,Coming to America,1988,270,Coming To America (aka The Quest) (1987.09.02).pdf
2114,tt0407680,Complete Guide to Guys,2005,,http://www.imsdb.com/Movie Scripts/Dave Barry's Complete Guide to Guys Script.html
2046,tt0816462,Conan the Barbarian,2011,23,http://www.imsdb.com/Movie Scripts/Conan the Barbarian Script.html
814,tt0270288,Confessions of a Dangerous Mind,2002,,film_20100519/all_imsdb_05_19_10/Confessions-of-a-Dangerous-Mind.html
2050,tt0310910,Confidence,2003,17,http://www.dailyscript.com/scripts/CONFIDENCE.pdf
4038,tt0068408,Conquest of the Planet of the Apes,1972,,http://pota.goatley.com/scripts/pota_conquest_finalshooting.pdf
4039,tt0118883,Conspiracy Theory,1997,144,http://www.dailyscript.com/scripts/conspiracy-theory.html
818,tt0360486,Constantine,2005,102,film_20100519/all_imsdb_05_19_10/Constantine.html
821,tt0118884,Contact,1997,191,film_20100519/all_imsdb_05_19_10/Contact.html
4040,tt1244754,Conviction,2010,7,http://moviecultists.com/wp-content/uploads/screenplays/conviction.pdf
4041,tt0061512,Cool Hand Luke,1967,,http://www.aellea.com/script/cool_hand_luke.html
4042,tt1385867,Cop Out,2010,49,http://www.joblo.com/scripts/Cop Out.pdf
2056,tt0112722,Copycat,1995,64,http://www.imsdb.com/Movie Scripts/Copycat Script.html
5392,tt0327597,Coraline,2009,87,http://gointothestory.blcklst.com/wp-content/uploads/2014/07/Coraline.pdf
2059,tt1372686,Coriolanus,2011,0,http://www.imsdb.com/Movie Scripts/Coriolanus Script.html
6614,tt1480656,Cosmopolis,2012,0,Cosmopolis (2012) by David Cronenberg [Undated] [Digital].pdf
2062,tt0115956,Courage Under Fire,1996,115,http://www.dailyscript.com/scripts/CourageUnderFire.pdf
2063,tt0409847,Cowboys & Aliens,2011,109,http://www.imsdb.com/Movie Scripts/Cowboys & Aliens Script.html
822,tt0306685,Cradle 2 the Grave,2003,49,film_20100519/all_imsdb_05_19_10/Cradle-2-the-Grave.html
2066,tt0479884,Crank,2006,36,http://www.dailyscript.com/scripts/crank.pdf
4047,tt0375679,Crash,2004,76,http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-Crash.HTM
4050,tt1263670,Crazy Heart,2009,45,http://www.joblo.com/scripts/ch.pdf
2073,tt1570728,"Crazy, Stupid, Love.",2011,92,"http://www.imsdb.com/Movie Scripts/Crazy, Stupid, Love Script.html"
4034,tt0416658,Crazylove,2005,,http://www.dailyscript.com/scripts/crazy_love.html
2075,tt0974014,Creation,2009,,http://www.imsdb.com/Movie Scripts/Creation Script.html
6549,tt0083767,Creepshow,1982,,Creepshow (1979) [Scan].pdf
830,tt0310924,Crime Spree,2003,,film_20100519/all_imsdb_05_19_10/Crime-Spree.html
7440,tt0112740,Crimson Tide,1995,182,Crimson Tide.pdf
7261,tt0094919,Critters 2,1988,8,CRITTERS 2 (1988) (aka CALL OF THE CRITTERS) by David Twohy (aka D.T. Twohy) (Rev. - Mick Garris) [1987.10.13] [3rd].pdf
2083,tt0159382,Croupier,1998,11,http://www.imsdb.com/Movie Scripts/Croupier Script.html
2091,tt0139134,Cruel Intentions,1999,65,http://www.imsdb.com/Movie Scripts/Cruel Intentions Script.html
2095,tt0123755,Cube,1997,0,http://www.imsdb.com/Movie Scripts/Cube Script.html
6540,tt0085382,Cujo,1983,58,CUJO by Stephen King (1st Draft) [scan].pdf
6612,tt0101635,Curly Sue,1991,69,Curly Sue [John Hughes] [07.01.90] [Scan].pdf
8277,tt0257516,Cursed,2005,26,"Cursed (Kevin Williamson) (2nd White Revision - April 7, 2003).pdf"
7623,tt1336617,Cyrus,2010,8,CYRUS by Mark Duplass and Jay Duplass (2010).pdf
8234,tt1528854,Daddy's Home,2015,147,DADDY'S HOME (2015) 2007.04.05 draft by Brian Burns.pdf
4065,tt0790636,Dallas Buyers Club,2013,29,http://focusguilds2013.com/workspace/media/dbc_final-script_-12.02.12-.pdf
2100,tt0099348,Dances with Wolves,1990,378,http://www.imsdb.com/Movie Scripts/Dances with Wolves Script.html
5396,tt1772288,Danny Collins,2015,5,http://gointothestory.blcklst.com/wp-content/uploads/2015/10/Danny-Collins.pdf
2101,tt0118929,Dark City,1998,26,http://www.imsdb.com/Movie Scripts/Dark City Script.html
2108,tt0069945,Dark Star,1974,,http://www.imsdb.com/Movie Scripts/Dark Star Script.html
2112,tt1279935,Date Night,2010,108,http://www.imsdb.com/Movie Scripts/Date Night Script.html
4078,tt0106673,Dave,1993,133,http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-Dave.htm
844,tt0088993,Day of the Dead,1985,,film_20100519/all_imsdb_05_19_10/Day-of-the-Dead.html
4087,tt0433362,Daybreakers,2009,34,http://www.joblo.com/scripts/Daybreakers.pdf
848,tt0077405,Days of Heaven,1978,,film_20100519/all_imsdb_05_19_10/Days-of-Heaven.html
7383,tt0099371,Days of Thunder,1990,170,Days of Thunder.pdf
8809,tt0106677,Dazed and Confused,1993,16,http://indiegroundfilms.files.wordpress.com/2014/01/dazed-confused-feb20-92-numbered.pdf
7549,tt0101669,Dead Again,1991,78,DEAD AGAIN by Scott Frank [1990-8-27].pdf
2126,tt0097165,Dead Poets Society,1989,210,http://www.imsdb.com/Movie Scripts/Dead Poets Society Script.html
7215,tt0094964,Dead Ringers,1988,19,Dead Ringers.pdf
5397,tt2235108,Dear White People,2014,4,http://gointothestory.blcklst.com/wp-content/uploads/2014/12/Dear-White-People.pdf
2130,tt1321509,Death at a Funeral,2010,47,http://www.imsdb.com/Movie Scripts/Death at a Funeral Script.html
7342,tt0104070,Death Becomes Her,1992,122,Death Becomes Her (1991.07.25) [Scan].pdf
850,tt0266452,Death to Smoochy,2002,12,film_20100519/all_imsdb_05_19_10/Death-to-Smoochy.html
7870,tt0101694,Deceived,1991,59,Deceived (1991).pdf
851,tt0800240,Deception,2008,5,film_20100519/all_imsdb_05_19_10/Deception.html
6709,tt0118954,Deconstructing Harry,1997,20,deconstructing_harry.pdf
852,tt0104073,Deep Cover,1992,34,film_20100519/all_imsdb_05_19_10/Deep-Cover.html
2139,tt0118956,Deep Rising,1998,20,http://www.horrorlair.com/scripts/deeprising.txt
8274,tt0101698,Defending Your Life,1991,33,DEFENDING YOUR LIFE by Albert Brooks [1989.11.01] [Scan].pdf
855,tt1034303,Defiance,2008,34,film_20100519/all_imsdb_05_19_10/Defiance.html
7386,tt0453467,Deja Vu,2006,85,Deja%20Vu.pdf
7325,tt2377322,Deliver Us from Evil,2014,32,Deliver Us from Evil-Boardman aul_Harris.pdf
4101,tt0068473,Deliverance,1972,,http://www.dailyscript.com/scripts/deliverance.pdf
8282,tt2387559,Delivery Man,2013,32,"Delivery Man, The (aka Starbuck) (2012.02.28).pdf"
7880,tt0106697,Demolition Man,1993,122,Demolition Man (1992.11.19).pdf
4105,tt1323594,Despicable Me,2010,277,http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-Despicable_Me.pdf
2148,tt1690953,Despicable Me 2,2013,393,http://www.imsdb.com/Movie Scripts/Despicable Me 2 Script.html
2150,tt0165710,Detroit Rock City,1999,7,http://www.imsdb.com/Movie Scripts/Detroit Rock City Script.html
2152,tt0112857,Devil in a Blue Dress,1995,32,http://www.imsdb.com/Movie Scripts/Devil in a Blue Dress Script.html
8513,tt0116095,Diabolique,1996,33,Diabolique.pdf
2154,tt0095016,Die Hard,1988,172,http://www.imsdb.com/Movie Scripts/Die Hard Script.html
2156,tt0099423,Die Hard 2,1990,242,http://www.imsdb.com/Movie Scripts/Die Hard 2 Script.html
7818,tt0112864,Die Hard: With a Vengeance,1995,200,3. Die Hard  - With a Vengeance.pdf
2158,tt0083833,Diner,1982,41,http://www.imsdb.com/Movie Scripts/Diner Script.html
4115,tt0427152,Dinner for Schmucks,2010,80,http://www.joblo.com/scripts/schmucks.pdf
863,tt0486822,Disturbia,2007,101,film_20100519/all_imsdb_05_19_10/Disturbia.html
861,tt0097216,Do the Right Thing,1989,60,film_20100519/all_imsdb_05_19_10/Do-The-Right-Thing.html
864,tt0072890,Dog Day Afternoon,1975,,film_20100519/all_imsdb_05_19_10/Dog-Day-Afternoon.html
2172,tt0120655,Dogma,1999,52,http://www.imsdb.com/Movie Scripts/Dogma Script.html
7050,tt0109642,Dolores Claiborne,1995,48,Dolores Claiborne by Tony Gilroy.pdf
4121,tt0421054,Domino,2005,13,http://www.dailyscript.com/scripts/domino.html
866,tt0119008,Donnie Brasco,1997,79,film_20100519/all_imsdb_05_19_10/Donnie-Brasco.html
2177,tt0246578,Donnie Darko,2001,1,http://www.dailyscript.com/scripts/donniedarko.pdf
8826,tt0419706,Doom,2005,38,http://indiegroundfilms.files.wordpress.com/2013/08/doom-mar-31-04.pdf
7696,tt0483607,Doomsday,2008,13,Doomsday (2006).pdf
8056,tt3850214,Dope,2015,18,Dope (2013.10.31) [Digital].pdf
869,tt0036775,Double Indemnity,1944,,film_20100519/all_imsdb_05_19_10/Double-Indemnity.html
8827,tt0918927,Doubt,2008,40,http://indiegroundfilms.files.wordpress.com/2013/08/doubt.pdf
8220,tt0090966,Down and Out in Beverly Hills,1986,145,Down And Out In Beverly Hills (aka Jerry Saved From Drowning) [Scan].pdf
8239,tt0033553,Dr. Jekyll and Mr. Hyde,1941,,Dr. Jekyll and Mr. Hyde (John Lee Mahin) (Shooting Script - 1941).pdf
6105,tt0103874,Dracula,1992,172,BRAM STOKER'S DRACULA (1992) by James V. Hart [1991.04.16] [2nd] [Scan].pdf
6106,tt0219653,Dracula 2000,2000,53,Dracula 2000 (2000.04.20) [Scan].pdf
6266,tt0829150,Dracula Untold,2014,59,DRACULA UNTOLD (2014) (aka DRACULA YEAR ZERO) by Matt Sazama & Burk Sharpless [2006.04.28] [Digi.pdf
2182,tt1127180,Drag Me to Hell,2009,48,http://www.imsdb.com/Movie Scripts/Drag Me to Hell Script.html
868,tt0082288,Dragonslayer,1981,18,film_20100519/all_imsdb_05_19_10/Dragonslayer.html
6552,tt0285531,Dreamcatcher,2003,48,Dreamcatcher (2001.10.01) [Scan].pdf
6420,tt1343727,Dredd,2012,14,Dredd (Peach Trees).pdf
2184,tt0780504,Drive,2011,38,http://www.imsdb.com/Movie Scripts/Drive Script.html
2187,tt1502404,Drive Angry,2011,11,http://www.joblo.com/scripts/driveangry.pdf
2188,tt0157503,Drop Dead Gorgeous,1999,18,http://www.imsdb.com/Movie Scripts/Drop Dead Gorgeous Script.html
8073,tt0097240,Drugstore Cowboy,1989,10,Screenplay-Drugstore_Cowboy.pdf
873,tt0023969,Duck Soup,1933,,film_20100519/all_imsdb_05_19_10/Duck-Soup.html
8164,tt0067023,Duel,1971,,"Duel (Richard Matheson) (Revision; September 1, 1971).pdf"
2193,tt0109686,Dumb & Dumber,1994,264,http://www.imsdb.com/Movie Scripts/Dumb and Dumber Script.html
6617,tt2096672,Dumb and Dumber To,2014,91,DUMB & DUMBER TO.pdf
875,tt0087182,Dune,1984,70,film_20100519/all_imsdb_05_19_10/Dune.html
4146,tt0266489,Duplex,2003,13,"http://larrydoyle.com/pages/Larry_Doyle,_Writer_American/Film_Scrivener_files/Duplex.reshoots.pdf"
879,tt1059786,Eagle Eye,2008,122,film_20100519/all_imsdb_05_19_10/Eagle-Eye.html
2201,tt0765443,Eastern Promises,2007,21,http://www.joblo.com/scripts/Eastern_Promises.pdf
2202,tt1282140,Easy A,2010,64,http://www.imsdb.com/Movie Scripts/Easy A Script.html
8831,tt0109707,Ed Wood,1994,12,http://indiegroundfilms.files.wordpress.com/2014/01/ed-wood-nov-20-92-1st.pdf
4150,tt1226273,Edge of Darkness,2010,47,http://www.joblo.com/scripts/Edge of Darkness.pdf
2204,tt0131369,Edtv,1999,38,http://www.imsdb.com/Movie Scripts/Ed TV Script.html
878,tt0099487,Edward Scissorhands,1990,116,film_20100519/all_imsdb_05_19_10/Edward-Scissorhands.html
2210,tt0271367,Eight Legged Freaks,2002,25,http://www.imsdb.com/Movie Scripts/Eight Legged Freaks Script.html
3986,tt0458522,El cantante,2006,10,http://www.dailyscript.com/scripts/El-Cantante-script.pdf
